id,condition_expl,female,age10y,educ2,party,interest_politics2,interest_voted_2020_2,interest_news2,R_one,R_all,time,var,issue_name,rating,issue_num,time_post
2,1,b.Female,2.7,c.Master's or doctoral degree,c.Independent,0.0199984964930867,a.Yes,1.20766802589564,1,0,pre,pos,teach,5,2,FALSE
2,1,b.Female,2.7,c.Master's or doctoral degree,c.Independent,0.0199984964930867,a.Yes,1.20766802589564,1,0,post,pos,cap,1,1,TRUE
2,1,b.Female,2.7,c.Master's or doctoral degree,c.Independent,0.0199984964930867,a.Yes,1.20766802589564,1,0,post,pos,tax,4,2,TRUE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,nuc,3,1,FALSE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,ss,1,2,FALSE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,health,3,1,FALSE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,cap,6,1,FALSE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,tax,4,2,FALSE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,teach,3,2,FALSE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,post,pos,health,3,1,TRUE
3,0,b.Female,3.2,c.Bachelor's degree,c.Independent,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,post,pos,ss,7,2,TRUE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,pre,pos,nuc,1,1,FALSE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,pre,pos,ss,5,2,FALSE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,pre,pos,health,1,1,FALSE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,pre,pos,cap,4,1,FALSE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,pre,pos,tax,6,2,FALSE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,pre,pos,teach,7,2,FALSE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,post,pos,cap,2,1,TRUE
4,0,a.Male,2.7,c.Master's or doctoral degree,b.Republican,1.3898955062695,a.Yes,-0.0363208428840793,1,1,post,pos,tax,2,2,TRUE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,pre,pos,nuc,6,1,FALSE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,pre,pos,ss,7,2,FALSE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,pre,pos,health,4,1,FALSE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,pre,pos,cap,4,1,FALSE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,pre,pos,tax,6,2,FALSE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,pre,pos,teach,3,2,FALSE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,post,pos,nuc,1,1,TRUE
5,1,a.Male,4.4,a.High school or less,c.Independent,0.704947001381295,a.Yes,-0.0363208428840793,1,1,post,pos,teach,7,2,TRUE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,pre,pos,nuc,4,1,FALSE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,pre,pos,ss,6,2,FALSE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,pre,pos,health,7,1,FALSE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,pre,pos,cap,1,1,FALSE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,pre,pos,tax,6,2,FALSE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,pre,pos,teach,3,2,FALSE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,post,pos,nuc,5,1,TRUE
6,0,a.Male,2.7,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,a.Yes,1.20766802589564,1,1,post,pos,teach,6,2,TRUE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,pre,pos,nuc,1,1,FALSE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,pre,pos,ss,6,2,FALSE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,pre,pos,health,3,1,FALSE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,pre,pos,cap,1,1,FALSE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,pre,pos,tax,4,2,FALSE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,pre,pos,teach,7,2,FALSE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,post,pos,cap,6,1,TRUE
7,0,b.Female,4.7,c.Master's or doctoral degree,e.Other (Please Specify),0.704947001381295,a.Yes,-1.2803097116638,1,0,post,pos,tax,6,2,TRUE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,nuc,4,1,FALSE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,ss,4,2,FALSE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,health,6,1,FALSE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,cap,2,1,FALSE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,tax,7,2,FALSE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,teach,3,2,FALSE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,post,pos,health,4,1,TRUE
8,1,b.Female,2.9,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,-0.0363208428840793,1,0,post,pos,ss,3,2,TRUE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,nuc,5,1,FALSE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,ss,7,2,FALSE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,health,7,1,FALSE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,cap,7,1,FALSE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,tax,5,2,FALSE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,teach,4,2,FALSE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,post,pos,nuc,5,1,TRUE
9,0,b.Female,2.5,c.Bachelor's degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,post,pos,teach,7,2,TRUE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,pre,pos,nuc,3,1,FALSE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,pre,pos,ss,5,2,FALSE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,pre,pos,health,1,1,FALSE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,pre,pos,cap,1,1,FALSE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,pre,pos,tax,5,2,FALSE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,pre,pos,teach,3,2,FALSE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,post,pos,health,6,1,TRUE
10,0,b.Female,2.1,a.High school or less,e.Other (Please Specify),-1.34989851328333,b.No or don't remember,1.20766802589564,1,1,post,pos,ss,7,2,TRUE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,pre,pos,nuc,1,1,FALSE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,pre,pos,ss,2,2,FALSE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,pre,pos,health,6,1,FALSE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,pre,pos,cap,3,1,FALSE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,pre,pos,tax,7,2,FALSE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,pre,pos,teach,7,2,FALSE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,post,pos,cap,7,1,TRUE
11,1,a.Male,4.3,c.Master's or doctoral degree,b.Republican,0.0199984964930867,a.Yes,-0.0363208428840793,1,1,post,pos,tax,4,2,TRUE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,pre,pos,nuc,6,1,FALSE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,pre,pos,ss,7,2,FALSE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,pre,pos,health,2,1,FALSE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,pre,pos,cap,4,1,FALSE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,pre,pos,tax,3,2,FALSE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,pre,pos,teach,6,2,FALSE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,post,pos,cap,4,1,TRUE
12,0,b.Female,4.2,c.Master's or doctoral degree,a.Democrat,-0.664950008395122,b.No or don't remember,1.20766802589564,1,0,post,pos,tax,2,2,TRUE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,pre,pos,nuc,5,1,FALSE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,pre,pos,ss,1,2,FALSE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,pre,pos,health,6,1,FALSE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,pre,pos,cap,2,1,FALSE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,pre,pos,tax,2,2,FALSE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,pre,pos,teach,7,2,FALSE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,post,pos,nuc,4,1,TRUE
13,0,a.Male,3.6,a.High school or less,a.Democrat,0.0199984964930867,a.Yes,-1.2803097116638,1,1,post,pos,teach,7,2,TRUE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,pre,pos,nuc,7,1,FALSE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,pre,pos,ss,2,2,FALSE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,pre,pos,health,7,1,FALSE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,pre,pos,cap,5,1,FALSE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,pre,pos,tax,6,2,FALSE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,pre,pos,teach,7,2,FALSE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,post,pos,health,4,1,TRUE
14,0,b.Female,3,a.High school or less,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,1,post,pos,ss,5,2,TRUE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,nuc,2,1,FALSE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,ss,6,2,FALSE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,health,2,1,FALSE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,cap,3,1,FALSE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,tax,5,2,FALSE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,teach,5,2,FALSE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,post,pos,nuc,7,1,TRUE
15,0,b.Female,4.3,a.High school or less,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-0.0363208428840793,1,0,post,pos,teach,3,2,TRUE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,pre,pos,nuc,2,1,FALSE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,pre,pos,ss,6,2,FALSE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,pre,pos,health,7,1,FALSE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,pre,pos,cap,1,1,FALSE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,pre,pos,tax,4,2,FALSE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,pre,pos,teach,6,2,FALSE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,post,pos,nuc,1,1,TRUE
16,1,a.Male,4.9,c.Master's or doctoral degree,e.Other (Please Specify),0.0199984964930867,b.No or don't remember,-1.2803097116638,0,0,post,pos,teach,3,2,TRUE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,pre,pos,nuc,7,1,FALSE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,pre,pos,ss,4,2,FALSE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,pre,pos,health,6,1,FALSE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,pre,pos,cap,3,1,FALSE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,pre,pos,tax,5,2,FALSE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,pre,pos,teach,3,2,FALSE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,post,pos,nuc,2,1,TRUE
17,1,a.Male,4.5,c.Bachelor's degree,b.Republican,0.0199984964930867,a.Yes,1.20766802589564,1,1,post,pos,teach,5,2,TRUE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,pre,pos,nuc,1,1,FALSE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,pre,pos,ss,3,2,FALSE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,pre,pos,health,1,1,FALSE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,pre,pos,cap,1,1,FALSE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,pre,pos,tax,4,2,FALSE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,pre,pos,teach,2,2,FALSE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,post,pos,cap,2,1,TRUE
18,1,a.Male,3.4,a.High school or less,b.Republican,0.704947001381295,b.No or don't remember,-0.0363208428840793,0,1,post,pos,tax,4,2,TRUE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,nuc,1,1,FALSE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,ss,2,2,FALSE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,health,2,1,FALSE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,cap,6,1,FALSE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,tax,6,2,FALSE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,teach,1,2,FALSE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,post,pos,health,7,1,TRUE
19,0,a.Male,2.2,b.Associate's or professional degree,a.Democrat,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,post,pos,ss,4,2,TRUE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,nuc,5,1,FALSE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,ss,3,2,FALSE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,health,1,1,FALSE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,cap,2,1,FALSE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,tax,3,2,FALSE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,pre,pos,teach,1,2,FALSE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,post,pos,health,4,1,TRUE
20,1,a.Male,4.9,a.High school or less,b.Republican,-0.664950008395122,b.No or don't remember,-1.2803097116638,1,1,post,pos,ss,3,2,TRUE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,pre,pos,nuc,3,1,FALSE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,pre,pos,ss,2,2,FALSE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,pre,pos,health,6,1,FALSE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,pre,pos,cap,2,1,FALSE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,pre,pos,tax,1,2,FALSE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,pre,pos,teach,1,2,FALSE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,post,pos,health,2,1,TRUE
21,1,a.Male,4.7,a.High school or less,c.Independent,1.3898955062695,b.No or don't remember,1.20766802589564,0,1,post,pos,ss,4,2,TRUE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,nuc,4,1,FALSE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,ss,4,2,FALSE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,health,2,1,FALSE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,cap,3,1,FALSE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,tax,3,2,FALSE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,pre,pos,teach,3,2,FALSE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,post,pos,cap,4,1,TRUE
22,0,a.Male,2.8,c.Master's or doctoral degree,e.Other (Please Specify),1.3898955062695,b.No or don't remember,1.20766802589564,1,1,post,pos,tax,5,2,TRUE
23,1,b.Female,1.8,b.Associate's or professional degree,a.Democrat,0.704947001381295,b.No or don't remember,-0.0363208428840793,1,0,pre,pos,nuc,3,1,FALSE
